Category,x,y,z
2021-12-15 20:01:32,"0,18179","0,16893","0,15545"
2021-12-15 20:01:34,"0,14998","0,1265","0,19846"
2021-12-15 20:01:37,"0,16759","0,14111","0,16421"
2021-12-15 20:01:39,"0,13269","0,13646","0,17609"
2021-12-15 20:01:41,"0,17234","0,1282","0,16844"
2021-12-15 20:01:43,"0,15925","0,13402","0,17307"
2021-12-15 20:01:46,"0,16311","0,13487","0,14362"
2021-12-15 20:01:48,"0,17069","0,1255","0,15617"
2021-12-15 20:01:50,"0,15581","0,12179","0,14834"
2021-12-15 20:01:53,"0,15736","0,11798","0,16142"
2021-12-15 20:01:56,"0,34699","0,15146","0,275"
2021-12-15 20:01:58,"0,19259","0,1256","0,23427"
2021-12-15 20:02:01,"0,41611","0,17092","0,16093"
2021-12-15 20:02:03,"0,50805","0,31451","0,29182"
2021-12-15 20:02:05,"0,44097","0,52949","0,98201"
2021-12-15 20:02:07,"0,80975","0,38345","0,52806"
2021-12-15 20:02:09,"0,70977","0,61369","1,29904"
2021-12-15 20:02:12,"1,30999","0,91436","1,57641"
2021-12-15 20:02:14,"1,10829","0,92694","2,23889"
2021-12-15 20:02:16,"1,33553","0,8635","1,64945"
2021-12-15 20:02:19,"1,16677","0,90339","2,18549"
2021-12-15 20:02:21,"1,26416","0,76072","1,49585"
2021-12-15 20:02:23,"1,37139","0,92249","2,56867"
2021-12-15 20:02:25,"1,50966","1,06504","2,01476"
2021-12-15 20:02:28,"0,23492","1,8229","0,19096"
2021-12-15 20:02:30,"0,26759","0,15494","0,1783"
2021-12-15 20:02:32,"0,30653","0,15995","0,23372"
2021-12-15 20:02:34,"0,17547","0,13149","0,17095"
2021-12-15 20:02:37,"0,41476","0,17724","0,14324"
2021-12-15 20:02:39,"0,54244","0,29172","0,29524"
2021-12-15 20:02:41,"0,88978","0,37853","0,84736"
2021-12-15 20:02:43,"1,00946","0,32171","0,50627"
2021-12-15 20:02:45,"0,9111","0,40553","0,96043"
2021-12-15 20:02:48,"1,2435","0,67966","1,28116"
2021-12-15 20:02:50,"0,97191","0,71455","1,80608"
2021-12-15 20:02:53,"1,01593","0,51839","1,24444"
2021-12-15 20:02:55,"1,05368","0,75714","1,73002"
2021-12-15 20:02:57,"1,21051","0,57684","1,19186"
2021-12-15 20:02:59,"1,04553","0,74471","1,77653"
2021-12-15 20:03:02,"0,71863","0,191","0,2424"
2021-12-15 20:03:04,"0,16923","0,92697","0,18643"
2021-12-15 20:03:06,"0,26346","0,14676","0,18698"
2021-12-15 20:03:08,"0,27722","0,14391","0,16972"
2021-12-15 20:03:11,"0,2038","0,61057","0,20718"
2021-12-15 20:03:13,"0,30887","0,12064","0,18082"
2021-12-15 20:03:15,"0,49748","0,41796","0,44121"
2021-12-15 20:03:18,"0,94589","0,38186","0,57994"
2021-12-15 20:03:20,"0,50909","0,5075","1,01151"
2021-12-15 20:03:23,"0,52847","0,44544","0,63984"
2021-12-15 20:03:25,"0,47753","0,53248","0,9539"
2021-12-15 20:03:27,"0,81453","0,66906","1,27677"
2021-12-15 20:03:29,"0,4099","0,41111","0,68407"
2021-12-15 20:03:32,"0,73417","0,56465","1,16877"
2021-12-15 20:03:34,"0,57602","0,55337","1,01717"
2021-12-15 20:03:36,"0,56053","0,55616","1,44588"
2021-12-15 20:03:39,"0,27536","1,79458","0,1583"
2021-12-15 20:03:41,"0,19697","0,12001","0,19253"
2021-12-15 20:03:43,"0,15256","0,1114","0,19367"
2021-12-15 20:03:46,"0,13035","0,11866","0,14381"
2021-12-15 20:03:48,"0,17137","0,12884","0,16028"
2021-12-15 20:03:50,"0,18436","0,12796","0,16975"
2021-12-15 20:03:52,"0,16362","0,13711","0,12342"
2021-12-15 20:03:54,"0,21576","0,12715","0,17875"
2021-12-15 20:03:57,"0,56106","7,18974","0,20583"
2021-12-15 20:03:59,"0,14732","0,56951","0,12834"
2021-12-15 20:04:01,"0,81395","0,44557","0,66684"
2021-12-15 20:04:03,"1,10913","0,42003","0,79729"
2021-12-15 20:04:06,"0,77918","0,38626","0,47315"
2021-12-15 20:04:08,"1,21733","0,72854","2,06814"
2021-12-15 20:04:11,"1,26532","0,6452","1,27065"
2021-12-15 20:04:13,"1,43073","0,80896","1,88796"
2021-12-15 20:04:15,"1,32213","0,72343","1,46239"
2021-12-15 20:04:17,"1,16283","0,80718","1,98527"
2021-12-15 20:04:19,"0,99651","0,59132","1,28445"
2021-12-15 20:04:22,"1,19671","0,85511","2,12219"
2021-12-15 20:04:24,"1,65378","0,67477","1,33452"
2021-12-15 20:04:26,"0,19017","0,98201","0,1301"
2021-12-15 20:04:28,"0,22234","0,12063","0,19813"
2021-12-15 20:04:30,"0,22623","0,14692","0,16588"
2021-12-15 20:04:33,"0,37466","6,45238","0,18725"
2021-12-15 20:04:35,"0,30126","0,15918","0,18638"
2021-12-15 20:04:37,"0,50142","0,36876","0,49834"
2021-12-15 20:04:39,"1,11562","0,44332","0,97269"
2021-12-15 20:04:42,"0,9294","0,42667","0,67063"
2021-12-15 20:04:44,"0,79145","0,43501","1,3733"
2021-12-15 20:04:47,"0,87954","0,47179","1,0604"
2021-12-15 20:04:49,"1,04522","0,57683","1,38104"
2021-12-15 20:04:51,"0,6535","0,43487","0,86787"
